-64,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-63,-2,12
-64,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-63,-1,11
-63,-2,11
-64,-2,11
-63,-2,12
-64,-2,12
-64,-2,11
-64,-2,11
-63,-2,11
-63,-2,11
-63,-2,11
-64,-2,11
-63,-2,12
-63,-1,11
-63,-2,11
-64,-2,12
-63,-2,12
-64,-2,11
-64,-2,11
-64,-1,11
-64,-2,12
-63,-2,12
-64,-2,11
-63,-1,11
-64,-1,11
-64,-2,12
-63,-2,11
-64,-2,11
-63,-1,11
-64,-2,11
-63,-2,12
-64,-2,11
-63,-2,11
-63,-1,11
-64,-2,11
-64,-2,12
-64,-2,11
-63,-1,12
-63,-2,11
-64,-2,11
-63,-2,12
-63,-1,12
-64,-2,11
-64,-2,11
-63,-2,12
-63,-2,12
-64,-2,11
-63,-2,11
-63,-2,12
-64,-2,11
-64,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-63,-2,12
-63,-2,12
-63,-2,11
-63,-2,11
-63,-2,11
-64,-2,11
-63,-2,12
-64,-2,11
-64,-2,12
-63,-2,11
-63,-2,12
-64,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-63,-2,11
-63,-2,11
-64,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-64,-2,11
-64,-2,12
-64,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-63,-2,12
-64,-2,11
-63,-2,11
-63,-2,12
-63,-2,11
-63,-2,12
-63,-2,11
-63,-2,11
-64,-2,11
-63,-2,12
-63,-2,11
-63,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-63,-2,11
-63,-2,11
-63,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-63,-2,12
-63,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-63,-2,11
-63,-2,11
-64,-2,11
-63,-2,11
-63,-2,11
-64,-2,11
-63,-2,11
-63,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-63,-2,11
-63,-2,11
-64,-2,11
-64,-2,11
-64,-2,12
-63,-2,11
-63,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-63,-2,12
-63,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-64,-2,12
-64,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-64,-1,11
-64,-2,11
-63,-2,11
-64,-2,11
-63,-2,11
-63,-2,12
-64,-2,11
-64,-2,11
-63,-2,11
-63,-2,12
-64,-2,11
-64,-2,11
-63,-2,11
-63,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-64,-2,12
-63,-2,12
-64,-2,11
-64,-2,11
-63,-2,12
-63,-2,11
-64,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-64,-2,11
-64,-2,12
-64,-2,11
-64,-2,11
-63,-2,11
-64,-2,12
-63,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-63,-2,12
-63,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-63,-2,11
-64,-2,11
-64,-1,11
-64,-2,12
-64,-2,12
-63,-1,11
-64,-2,11
-64,-2,11
-64,-1,11
-64,-2,11
-64,-2,11
-63,-1,12
-63,-1,11
-65,-2,11
-63,-2,11
-63,-1,12
-64,-2,11
-63,-2,11
-63,-2,11
-64,-2,11
-64,-2,11
-63,-1,11
-64,-1,11
-64,-2,10
-64,-1,11
-63,-2,12
-64,-2,11
-64,-2,11
-63,-2,11
-63,-2,11
-63,-1,11
-64,-2,11
-64,-2,10
-64,-2,11
-64,-2,11
-64,-2,11
-63,-2,11
-63,-1,11
-64,-1,11
-63,-1,11
-64,-3,11
-63,-2,10
-64,-2,10
-64,-2,10
-63,-2,11
-64,-1,10
-65,-2,11
-63,-2,10
-64,-1,10
-63,-2,11
-64,-1,11
-64,-1,10
-64,-2,11
-63,-2,11
-65,-2,11
-63,-2,11
-63,-1,11
-65,-4,11
-69,-8,12
-67,-1,11
-66,-1,11
-66,-6,12
-61,1,10
-65,-2,12
-64,-2,11
-64,0,10
-61,-1,10
-65,-2,10
-65,-3,11
-64,-3,10
-63,-2,10
-62,-2,10
-65,-1,8
-64,-2,10
-64,-1,8
-66,-2,9
-64,-1,7
-65,-2,9
-65,-3,9
-63,-1,9
-64,-1,10
-63,-1,10
-60,-2,11
-65,1,10
-63,-2,10
-61,0,8
-67,-1,9
-64,1,8
-66,-1,9
-64,-3,9
-65,-2,9
-63,-6,14
-63,-3,16
-62,-1,13
-64,-1,9
-65,-2,8
-64,-2,9
-63,-1,11
-65,-1,10
-64,-4,11
-63,-1,12
-63,-1,12
-64,-2,11
-64,-1,11
-64,-1,11
-64,-1,11
-63,-5,12
-63,-2,14
-63,0,13
-62,-4,13
-63,-2,13
-66,-2,12
-63,-3,12
-61,-2,12
-65,-3,11
-63,-2,12
-63,-3,12
-63,-2,13
-62,-2,13
-64,-4,12
-63,-3,12
-64,-2,13
-64,-2,13
-62,-3,13
-64,-2,12
-64,-2,10
-65,-3,11
-64,-2,11
-64,-1,13
-63,-2,12
-64,-1,11
-64,-1,12
-63,-1,12
-64,-1,11
-63,-1,12
-63,-2,12
-63,-2,12
-63,-1,12
-64,-2,11
-63,-2,12
-64,-2,13
-64,-3,11
-64,-3,12
-63,-1,11
-63,-1,12
-64,-4,12
-61,-1,12
-65,-2,11
-64,-4,12
-65,-1,11
-63,-2,12
-63,-2,11
-64,-2,12
-63,-1,11
-63,-2,11
-63,-1,11
-63,-2,11
-64,-2,11
-64,-2,12
-63,-2,12
-63,-2,12
-67,-1,11
-63,-3,13
-64,-2,11
-63,-2,13
-63,-3,12
-64,-2,12
-64,-2,12
-63,-2,13
-63,-2,13
-63,-3,13
-63,-2,12
-63,-2,13
-63,-2,12
-64,-2,11
-63,-2,13
-63,-2,13
-63,-2,13
-63,-2,12
-63,-2,12
-63,-2,12
-63,-2,12
-63,-2,12
-64,-1,12
-63,-2,12
-63,-2,13
-63,-2,13
-63,-2,12
-64,-2,12
-63,-1,12
-64,-1,12
-62,-1,13
-64,-2,12
-63,-2,12
-64,-2,13
-63,-1,13
-64,-1,12
-63,-2,13
-63,-2,13
-62,-2,14
-64,-2,13
-63,-1,13
-64,-2,14
-63,-1,13
-64,-1,13
-64,-2,13
-63,-2,13
-63,-1,14
-62,-3,14
-64,-2,13
-63,-1,12
-63,-2,13
-63,-2,13
-63,-1,13
-63,-1,14
-63,-2,13
-64,-2,13
-62,-1,13
-62,-1,14
-63,-2,15
-61,-2,15
-63,-3,15
-63,-2,15
-64,0,13
-64,-1,13
-63,0,14
-63,-2,14
-63,-2,14
-63,-1,13
-64,-1,14
-64,-2,13
-63,-1,12
-63,0,12
-64,-1,12
-64,-2,11
-65,-2,10
-65,-1,10
-63,-1,11
-64,-1,11
-63,-2,12
-63,-1,11
-64,-2,9
-64,-2,9
-63,-1,10
-64,-1,9
-64,-2,8
-64,-2,7
-64,-1,8
-64,-2,8
-64,-1,9
-65,-1,8
-64,-1,8
-65,-1,8
-65,-2,8
-63,-1,9
-64,-2,8
-64,-1,8
-65,-1,8
-64,-1,7
-65,-2,8
-63,-1,8
-64,0,7
-65,-2,5
-65,-3,5
-63,-2,5
-64,0,5
-65,0,5
-64,-1,3
-66,-2,1
-66,-3,1
-65,-1,2
-64,-2,4
-64,-1,3
-65,-1,3
-65,-3,2
-65,0,3
-64,-2,5
-64,-2,6
-64,-1,7
-65,0,7
-66,-1,6
-65,-1,5
-66,-2,5
-63,-2,12
-62,-1,12
-63,-1,14
-62,0,12
-63,-3,12
-66,-4,9
-64,-4,13
-60,-1,24
-58,-2,20
-82,-9,3
-85,-9,4
-78,-17,3
-73,-18,10
-60,-16,19
-54,-8,20
-58,9,20
-53,9,20
-53,14,21
-45,12,21
-59,7,22
-68,7,19
-60,5,19
-57,5,26
-63,2,24
-57,-3,25
-55,-4,25
-59,-5,23
-58,-10,24
-60,-13,26
-61,-13,28
-58,-15,27
-54,-15,29
-56,-13,29
-59,-11,28
-62,-11,27
-56,-11,27
-54,-9,29
-54,-7,30
-57,-6,29
-58,-12,29
-61,-17,30
-54,-9,29
-53,-10,27
-53,-6,32
-54,-7,34
-58,-10,35
-58,-11,34
-49,-14,32
-47,-16,28
-57,-14,25
-59,-13,26
-55,-13,29
-53,-16,30
-55,-16,29
-55,-14,32
-47,-17,34
-60,-14,33
-69,-8,33
-55,-5,41
-46,-6,48
-41,-4,50
-42,0,47
-38,3,47
-36,5,48
-31,7,56
-26,6,56
-21,6,56
-23,6,59
-19,5,60
-16,4,57
-17,5,63
-18,7,65
-12,8,61
-9,7,61
-10,7,59
-13,13,57
-13,13,58
-9,17,61
-9,19,62
-11,18,55
-13,22,53
-29,29,60
-29,29,59
-23,31,48
-29,34,52
-29,31,55
-22,29,48
-30,30,55
-35,25,56
-29,23,52
-39,26,53
-41,25,51
-36,22,49
-36,21,44
-56,23,30
-56,24,31
-38,29,31
-33,31,28
-34,35,25
-35,38,24
-36,43,19
-36,47,15
-35,54,20
-39,61,23
-38,67,21
-37,66,20
-35,62,19
-32,55,14
-31,52,12
-31,53,13
-29,55,12
-27,55,12
-26,56,14
-27,56,13
-27,57,14
-27,54,13
-28,54,14
-30,50,15
-30,49,15
-28,47,17
-27,46,16
-26,49,15
-29,57,16
-28,62,18
-24,65,20
-23,61,18
-29,56,15
-32,54,12
-35,54,5
-35,56,4
-36,60,3
-33,59,3
-30,56,5
-31,54,4
-30,54,3
-31,57,3
-36,60,6
-35,59,5
-33,57,4
-32,62,2
-32,61,2
-26,57,2
-24,57,2
-23,56,2
-23,59,3
-23,61,2
-24,59,3
-27,65,7
-27,68,8
-21,69,9
-20,67,11
-24,62,10
-26,59,10
-29,53,14
-27,50,13
-23,49,17
-22,57,16
-22,60,16
-25,60,18
-26,57,16
-26,53,16
-26,53,17
-26,54,15
-26,55,13
-30,57,13
-34,58,13
-31,59,13
-28,59,15
-26,60,16
-28,65,15
-28,63,12
-31,58,10
-32,60,10
-28,59,10
-27,55,10
-29,55,8
-29,58,7
-25,65,6
-22,66,5
-23,59,5
-23,57,5
-22,54,4
-21,55,5
-21,55,5
-22,55,6
-22,56,7
-23,57,7
-25,56,9
-25,60,10
-24,61,10
-26,64,11
-27,65,9
-25,74,6
-24,77,5
-28,66,5
-31,57,7
-28,50,8
-26,54,11
-25,58,11
-25,61,10
-25,65,11
-26,65,12
-24,57,13
-24,55,15
-23,54,15
-21,53,16
-20,53,16
-21,52,16
-22,52,15
-23,51,15
-23,50,15
-25,55,16
-24,57,16
-26,66,15
-27,70,15
-30,66,13
-31,65,13
-30,61,11
-28,59,9
-26,59,8
-23,67,6
-21,66,5
-20,61,3
-20,60,2
-22,58,2
-22,57,2
-20,57,5
-20,59,6
-21,67,9
-18,72,10
-13,84,9
-13,77,9
-20,59,11
-23,49,10
-23,42,13
-20,48,15
-16,54,15
-21,54,18
-23,54,17
-21,56,17
-23,59,17
-28,59,18
-26,59,17
-26,57,18
-27,55,19
-23,58,18
-21,60,18
-19,59,13
-20,61,12
-26,68,10
-23,70,8
-20,70,10
-19,64,9
-17,56,9
-19,54,7
-21,55,6
-22,63,6
-21,61,5
-21,63,6
-22,62,6
-23,57,5
-23,56,5
-24,56,7
-23,58,8
-24,61,9
-23,63,10
-24,64,11
-24,66,12
-22,71,11
-23,58,11
-26,57,12
-26,56,11
-24,54,13
-24,53,13
-25,56,12
-28,65,13
-28,64,13
-27,56,16
-26,54,16
-27,53,16
-26,54,16
-26,55,15
-27,56,15
-27,56,12
-27,57,12
-25,66,12
-26,75,11
-29,70,14
-30,58,9
-28,59,8
-23,58,4
-22,55,2
-20,56,0
-20,58,-1
-19,61,-2
-19,62,-3
-22,60,-3
-24,61,-3
-22,63,-4
-19,62,-2
-16,60,1
-16,62,3
-15,73,4
-14,70,9
-15,66,9
-24,61,11
-27,59,12
-23,59,13
-19,59,14
-18,61,17
-20,60,16
-22,55,13
-22,54,14
-22,54,13
-21,52,14
-24,52,16
-24,54,16
-21,56,16
-20,57,15
-23,61,12
-23,70,10
-22,71,10
-23,63,9
-23,60,8
-21,58,6
-21,58,6
-22,55,4
-22,54,4
-25,59,3
-25,60,3
-23,63,4
-24,64,4
-24,65,5
-25,65,6
-24,63,5
-24,62,5
-26,63,6
-23,62,7
-21,62,8
-21,65,10
-21,65,10
-21,66,10
-19,66,11
-17,65,10
-20,60,9
-22,53,13
-22,53,11
-21,54,12
-23,57,12
-23,60,13
-24,59,13
-24,58,15
-24,59,15
-23,58,15
-23,57,16
-23,58,15
-26,57,19
-26,55,19
-24,55,21
-23,57,21
-24,57,18
-22,58,20
-21,58,17
-21,57,17
-20,55,15
-21,55,15
-19,54,13
-20,55,13
-20,65,16
-23,73,23
-23,69,23
-25,54,25
-27,49,21
-27,49,16
-28,54,13
-31,67,10
-29,68,7
-21,61,6
-20,59,7
-19,54,7
-18,54,7
-19,54,6
-20,55,7
-23,60,6
-24,63,6
-25,63,8
-25,60,8
-24,59,8
-23,59,8
-23,60,8
-21,61,7
-21,61,7
-20,62,8
-19,63,8
-17,72,10
-16,72,12
-16,60,9
-20,55,8
-28,55,6
-29,57,5
-24,61,9
-23,63,10
-21,63,11
-20,65,12
-20,66,10
-21,63,7
-22,59,7
-25,56,6
-25,57,6
-21,59,8
-22,64,8
-21,69,8
-18,69,8
-16,63,9
-18,60,8
-20,62,9
-23,63,12
-18,62,11
-12,58,15
-13,54,13
-21,54,9
-21,56,8
-20,54,10
-21,54,10
-23,61,11
-21,63,11
-22,61,10
-23,60,10
-26,59,9
-27,59,8
-23,60,10
-22,62,12
-20,59,12
-19,58,12
-23,59,14
-21,56,12
-24,56,13
-27,57,14
-27,58,14
-27,64,15
-26,63,13
-27,65,13
-27,64,11
-23,58,13
-21,57,13
-21,58,13
-20,61,11
-22,65,10
-23,65,10
-18,67,9
-18,64,9
-17,66,9
-15,65,8
-8,57,16
-9,54,-11
-30,57,-1
-27,68,-8
-31,67,-7
-16,72,12
-17,61,8
-26,55,6
-25,67,14
-13,61,8
-12,55,6
-20,59,12
-23,59,8
-20,60,8
-22,59,7
-24,58,8
-25,59,12
-23,60,10
-23,61,11
-24,59,12
-25,58,9
-27,62,10
-26,59,8
-28,58,8
-27,59,9
-25,60,10
-25,62,10
-24,62,13
-23,60,12
-24,58,11
-26,57,13
-26,59,14
-25,60,14
-25,57,14
-24,57,14
-24,60,12
-23,60,12
-23,58,13
-23,60,12
-25,56,10
-23,56,11
-22,59,11
-22,59,11
-26,59,11
-25,60,12
-24,61,12
-24,59,12
-25,56,11
-27,64,12
-27,69,12
-24,69,11
-23,63,11
-24,55,11
-25,56,10
-29,71,11
-29,73,10
-26,63,11
-25,58,9
-27,53,12
-24,53,12
-18,46,12
-16,44,12
-16,46,12
-16,46,12
-20,50,15
-20,54,11
-20,52,12
-25,62,14
-27,64,15
-23,58,14
-23,59,13
-28,63,14
-29,67,14
-31,70,10
-33,68,14
-31,61,13
-32,58,16
-27,52,16
-25,50,13
-30,52,17
-31,55,12
-32,55,14
-34,52,15
-34,53,16
-32,54,16
-30,54,15
-29,57,13
-30,58,11
-28,60,8
-29,62,9
-26,67,10
-24,66,10
-25,61,10
-25,62,9
-22,59,6
-22,58,6
-18,59,5
-15,59,5
-16,60,5
-13,65,3
-12,65,2
-16,64,3
-16,63,4
-12,61,2
-10,61,3
-7,66,3
-9,69,2
-10,67,0
-11,65,0
-10,64,-1
-9,62,-1
-9,64,0
-10,62,-1
-10,64,-1
-11,67,-3
-11,69,-3
-7,67,-3
-7,63,-3
-11,71,-2
-6,71,-3
-7,60,-1
-10,62,2
-5,65,1
-7,61,2
-10,58,6
-11,60,6
-10,64,4
-11,66,5
-14,64,8
-14,63,7
-17,62,7
-20,61,10
-20,60,10
-21,60,9
-24,60,11
-23,60,9
-22,59,10
-24,61,9
-24,61,8
-23,61,8
-23,61,8
-21,61,9
-21,60,8
-21,59,8
-20,60,8
-19,60,6
-20,59,6
-19,59,7
-19,59,7
-19,62,7
-20,68,7
-20,67,8
-21,67,8
-22,62,8
-24,58,7
-25,60,6
-20,64,10
-19,63,9
-23,59,9
-23,58,8
-22,60,9
-21,60,10
-20,61,12
-22,59,13
-22,59,13
-22,63,13
-21,64,15
-21,62,16
-21,60,16
-20,58,17
-19,57,17
-19,54,16
-20,54,16
-21,58,16
-22,57,15
-20,58,13
-19,61,11
-18,74,8
-17,74,8
-18,58,8
-17,48,8
-15,48,9
-16,55,8
-18,59,7
-18,68,7
-18,69,7
-18,65,4
-19,63,4
-18,64,2
-15,64,2
-14,67,3
-14,69,2
-14,62,2
-15,60,3
-15,65,3
-16,66,3
-17,73,1
-17,69,4
-15,62,8
-17,53,4
-21,53,5
-19,59,3
-18,63,5
-16,65,8
-17,67,8
-17,70,7
-16,63,6
-16,55,5
-15,54,5
-13,58,7
-13,60,6
-15,64,5
-18,63,5
-18,64,4
-18,63,5
-17,63,6
-17,63,8
-17,63,8
-17,62,7
-18,62,7
-19,63,6
-19,62,6
-19,61,6
-19,61,7
-18,62,7
-19,61,5
-20,62,6
-20,63,5
-19,61,5
-19,61,5
-19,62,5
-18,63,8
-18,64,8
-18,64,7
-18,64,7
-16,63,6
-16,62,6
-16,63,5
-17,61,6
-18,60,6
-18,60,6
-18,60,6
-18,61,6
-18,63,5
-19,62,6
-18,64,7
-20,63,7
-20,62,6
-19,60,8
-19,61,8
-19,61,9
-18,62,8
-17,63,6
-16,63,5
-15,64,6
-15,61,7
-15,61,8
-15,61,7
-16,61,6
-16,62,7
-16,65,6
-16,64,7
-17,62,8
-19,61,7
-20,61,6
-20,61,6
-20,61,6
-19,60,7
-19,60,7
-19,60,7
-18,60,7
-19,63,7
-18,63,8
-18,66,8
-17,66,8
-17,62,6
-17,62,5
-16,61,6
-17,62,5
-17,61,6
-18,62,7
-17,63,7
-17,63,8
-17,62,8
-17,62,7
-16,62,7
-17,62,7
-16,63,7
-16,63,5
-16,62,5
-16,63,4
-16,64,4
-15,65,4
-15,63,4
-15,62,5
-14,63,7
-14,63,7
-16,63,7
-16,63,7
-14,62,6
-14,62,6
-15,63,5
-15,63,5
-15,63,6
-14,63,6
-14,63,6
-15,63,6
-15,63,5
-15,63,5
-15,63,6
-15,62,7
-14,61,7
-14,63,6
-13,64,6
-14,64,7
-14,62,7
-14,62,7
-14,62,6
-15,63,5
-15,62,4
-15,61,4
-14,60,4
-15,60,4
-15,61,4
-15,68,4
-16,69,4
-18,69,2
-18,63,3
-17,61,2
-16,59,4
-15,59,4
-15,63,5
-16,68,4
-15,68,5
-14,63,6
-15,58,7
-15,57,8
-10,63,8
-8,66,9
-8,64,10
-10,65,10
-13,64,10
-13,60,12
-12,56,14
-13,57,15
-15,62,13
-16,65,10
-17,65,10
-16,63,10
-15,62,9
-16,65,8
-17,65,8
-14,67,7
-13,68,6
-16,68,4
-14,68,3
-16,60,-1
-17,57,0
-15,56,2
-15,60,3
-15,60,4
-19,66,4
-19,71,5
-16,73,9
-13,70,11
-14,63,13
-16,59,11
-15,57,12
-13,57,15
-10,60,21
-11,61,19
-19,61,18
-22,54,17
-25,50,16
-24,50,21
-23,48,20
-28,52,19
-31,56,16
-33,58,15
-31,58,17
-27,58,20
-25,56,20
-22,52,20
-21,53,19
-20,57,15
-20,60,15
-23,63,12
-23,63,12
-22,58,12
-21,58,12
-22,65,11
-22,66,10
-17,63,9
-17,66,9
-17,71,8
-14,62,8
-15,58,8
-15,63,4
-13,65,2
-12,63,1
-13,64,-1
-13,62,-3
-14,60,-3
-13,63,-2
-12,64,-1
-12,70,-1
-12,69,-1
-15,64,0
-15,60,1
-14,60,6
-8,64,9
-9,65,10
-10,66,8
-10,66,7
-8,65,7
-7,63,8
-6,62,9
-6,63,9
-7,66,7
-8,65,6
-8,63,6
-6,62,7
-6,61,5
-4,61,5
-5,60,5
-3,60,6
-4,68,5
-7,69,5
-8,69,4
-7,64,2
-10,63,1
-4,67,2
-4,66,1
-8,62,0
-8,62,1
-5,66,4
-4,66,5
-7,65,6
-8,64,6
-5,65,7
-4,67,6
-2,65,7
-3,65,6
-7,65,4
-8,63,5
-8,63,4
-7,63,3
-6,62,3
-8,62,3
-10,62,3
-11,65,2
-11,65,3
-12,65,4
-12,65,3
-9,65,6
-7,64,8
-8,64,8
-6,65,8
-11,66,9
-12,68,6
-10,67,8
-8,62,10
-12,60,6
-12,57,4
-12,57,5
-10,63,9
-13,62,3
-9,63,2
-8,61,3
-10,65,1
-11,64,-1
-11,60,-1
-13,60,-2
-10,67,-4
-10,68,-4
-11,68,-4
-11,68,-6
-9,67,-7
-8,67,-4
-9,67,-4
-10,63,-6
-11,65,-5
-9,63,-4
-7,63,-3
-4,62,-3
-2,62,-6
2,70,-8
0,70,-6
-2,66,-4
0,68,-3
-3,64,-4
-6,64,-3
-7,67,-5
-8,61,-2
-10,59,0
-14,66,-4
-15,65,-4
-17,63,1
-18,64,2
-18,65,2
-18,64,4
-17,64,5
-18,64,5
-18,63,6
-18,64,5
-15,63,7
-14,60,6
-15,57,3
-16,58,4
-18,61,4
-24,69,6
-25,68,9
-23,61,11
-23,59,12
-22,58,11
-20,62,10
-15,65,13
-14,65,14
-17,63,16
-19,64,16
-19,60,17
-18,59,18
-15,57,20
-14,56,20
-16,56,19
-21,55,18
-21,54,19
-22,56,18
-22,57,20
-22,59,19
-22,61,19
-23,58,19
-24,56,18
-25,52,18
-24,51,19
-25,49,19
-24,48,19
-21,53,19
-19,56,20
-17,60,20
-16,60,19
-16,62,19
-17,63,17
-18,63,16
-19,65,13
-18,66,13
-17,67,11
-17,67,10
-16,67,8
-15,66,7
-12,65,7
-11,63,6
-11,61,4
-11,61,4
-10,64,4
-10,61,4
-11,60,4
-12,61,3
-12,62,2
-14,65,3
-16,66,4
-17,67,4
-18,65,3
-17,61,3
-16,60,3
-17,61,0
-16,63,-1
-15,64,-2
-16,65,-1
-17,71,-1
-15,66,1
-15,57,4
-16,56,5
-14,61,7
-13,67,8
-14,67,7
-16,64,5
-16,64,5
-13,64,5
-14,61,4
-15,59,5
-15,61,5
-16,64,5
-16,63,5
-16,64,4
-16,64,4
-16,63,3
-17,62,4
-17,61,5
-17,62,5
-18,63,5
-17,64,5
-18,64,5
-17,63,6
-16,63,6
-16,62,6
-16,62,6
-16,63,5
-16,63,5
-15,63,5
-15,63,4
-15,61,4
-15,61,4
-15,62,5
-15,62,5
-16,63,5
-16,63,5
-15,62,6
-15,64,6
-16,64,6
-16,64,6
-15,64,6
-15,63,5
-17,64,6
-16,65,8
-14,64,9
-14,63,9
-14,62,8
-13,63,7
-13,63,6
-13,63,6
-12,63,6
-13,61,6
-14,61,6
-14,61,6
-16,62,6
-16,62,6
-17,63,9
-17,61,8
-17,59,8
-16,59,8
-17,59,7
-18,60,7
-17,62,8
-18,64,8
-19,63,8
-18,63,9
-19,65,9
-19,64,10
-19,65,9
-18,66,9
-17,65,10
-16,66,10
-16,65,9
-14,64,7
-14,64,7
-14,62,5
-14,61,5
-15,61,7
-15,61,8
-16,61,8
-17,61,8
-19,61,8
-19,60,8
-19,58,11
-19,58,12
-19,58,12
-21,58,10
-21,58,12
-21,59,10
-23,59,9
-24,59,8
-24,59,8
-25,60,8
-25,60,8
-26,57,10
-26,61,10
-25,57,13
-25,52,15
-27,61,13
-25,64,13
-25,66,14
-25,61,14
-25,59,15
-24,58,13
-23,58,12
-22,65,10
-23,67,9
-23,66,8
-23,64,8
-21,59,8
-20,59,9
-17,61,8
-17,61,6
-18,62,4
-19,62,3
-17,58,2
-19,58,1
-21,60,1
-20,63,2
-20,64,4
-21,60,5
-21,60,5
-21,61,5
-21,63,6
-21,62,5
-21,63,5
-20,63,5
-21,62,4
-21,60,5
-21,60,6
-22,59,9
-22,60,9
-21,60,10
-20,62,11
-20,62,10
-20,60,10
-20,59,10
-20,58,11
-20,58,12
-21,58,12
-22,58,12
-21,59,15
-20,60,14
-21,63,14
-21,63,14
-21,66,13
-22,65,13
-22,59,12
-22,57,12
-21,58,14
-20,58,13
-22,59,12
-24,65,10
-24,67,9
-22,60,10
-20,56,11
-19,58,13
-18,61,13
-18,66,11
-20,65,9
-22,61,7
-23,59,6
-22,58,9
-21,59,10
-21,59,11
-22,59,11
-24,60,9
-25,61,9
-24,61,10
-23,58,9
-26,56,8
-36,53,1
-34,50,4
-33,50,8
-34,52,9
-34,55,11
-35,58,11
-33,62,10
-33,61,11
-34,63,10
-32,58,10
-30,51,14
-30,53,15
-29,57,18
-24,56,19
-24,54,20
-25,51,18
-25,50,17
-26,51,17
-24,51,17
-28,52,16
-26,53,16
-20,59,18
-23,69,17
-27,89,13
-26,85,12
-21,68,12
-20,61,12
-22,53,9
-21,53,7
-22,55,4
-22,58,3
-21,59,3
-23,61,3
-21,64,4
-22,66,1
-24,66,0
-28,65,-4
-28,65,-5
-23,68,-1
-21,68,1
-18,68,6
-14,66,7
-16,59,7
-17,59,9
-15,57,5
-17,57,5
-16,55,7
-17,65,7
-17,66,7
-19,57,10
-21,53,10
-23,53,13
-21,58,14
-19,67,18
-17,66,19
-19,56,19
-21,56,18
-20,53,16
-21,53,16
-22,56,16
-21,57,17
-22,59,19
-22,60,19
-23,59,18
-22,62,18
-23,63,17
-24,63,14
-25,64,14
-26,68,13
-24,71,14
-25,71,15
-24,68,14
-22,60,12
-23,57,10
-21,59,7
-20,60,6
-19,62,6
-17,61,6
-16,56,5
-18,56,4
-19,56,5
-18,56,5
-18,57,5
-20,57,5
-20,57,6
-19,60,10
-19,63,10
-19,63,11
-20,61,10
-22,70,10
-21,74,10
-21,71,12
-21,63,13
-24,51,13
-25,53,13
-23,63,13
-22,67,14
-22,63,14
-23,55,14
-23,54,15
-21,56,16
-20,58,17
-21,58,16
-22,58,15
-21,57,16
-21,57,16
-20,56,16
-20,57,17
-21,58,15
-22,58,15
-24,69,12
-25,74,11
-22,69,10
-22,61,9
-22,59,7
-20,58,5
-20,59,4
-18,62,6
-17,62,5
-19,63,4
-19,62,3
-20,59,2
-21,59,1
-20,63,1
-20,63,1
-20,62,4
-20,60,6
-21,58,8
-21,61,9
-21,62,10
-20,66,11
-20,68,12
-21,69,11
-21,66,11
-21,60,12
-21,56,12
-22,49,14
-22,48,16
-23,52,16
-23,54,16
-23,58,15
-25,60,12
-27,64,11
-26,62,11
-26,51,12
-27,49,10
-26,61,10
-24,68,11
-25,66,10
-26,60,9
-24,57,12
-20,57,12
-19,57,10
-23,58,6
-25,60,4
-26,69,4
-23,72,6
-16,74,4
-13,71,2
-11,64,1
-11,64,0
-12,66,2
-9,63,7
-9,64,6
-15,61,7
-15,58,9
-19,55,9
-21,54,11
-19,54,15
-20,54,16
-22,56,18
-23,57,17
-24,55,14
-25,56,13
-28,59,10
-26,60,10
-26,60,9
-26,61,11
-24,60,12
-23,59,12
-23,60,12
-22,62,11
-21,67,11
-22,72,11
-23,70,12
-23,64,12
-22,60,14
-19,56,15
-16,53,14
-16,50,12
-19,52,10
-19,61,10
-17,57,10
-20,63,6
-19,72,6
-19,72,5
