1626.480701,0.718783
1627.152606,0.671906
1627.699507,0.546900
1643.215842,0.625029
1643.856496,0.640654
1644.434648,0.578151
1645.137805,0.703157
1645.731582,0.593777
1652.278757,0.687531
1666.076263,0.640654
1666.732543,0.656280
1667.404449,0.671906
1668.091981,0.687531
1668.842015,0.750034
1669.763932,0.921917
1674.514150,0.750034
1675.232933,0.718783
1686.764710,0.718783
1687.577248,0.812537
1693.827534,0.671906
1694.608819,0.781286
1695.265100,0.656280
1696.062011,0.796911
1696.718291,0.656280
1697.546454,0.828163
1703.093583,0.703157
1703.843617,0.750034
1704.578026,0.734409
1705.296809,0.718783
1706.046843,0.750034
1706.750000,0.703157
1707.437532,0.687531
1708.156315,0.718783
1708.828220,0.671906
1709.531378,0.703157
1710.250160,0.718783
1710.937692,0.687531
1711.672101,0.734409
1712.594018,0.921917
1740.735931,0.671906
1741.360960,0.625029
1742.001614,0.640654
1742.564140,0.562526
1743.048537,0.484397
1764.096375,0.656280
1806.692075,0.703157
1807.270226,0.578151
1807.848378,0.578151
1815.192464,0.656280
1815.864370,0.671906
1816.505024,0.640654
1817.161304,0.656280
1817.817584,0.656280
1818.489490,0.671906
1819.177022,0.687531
1819.911430,0.734409
1820.630213,0.718783
1831.365079,0.671906
1832.146365,0.781286
1832.755768,0.609403
1833.490177,0.734409
1834.083954,0.593777
1834.771485,0.687531
1835.412140,0.640654
1836.005917,0.593777
1836.615320,0.609403
1837.240348,0.625029
1837.740371,0.500023
1848.162723,0.687531
1848.803378,0.640654
1849.444032,0.640654
1850.069061,0.625029
1850.756592,0.687531
1868.710539,0.625029
1869.398070,0.687531
1870.132479,0.734409
1870.851262,0.718783
1871.538793,0.687531
1917.728408,0.406269
1948.386061,0.500023
1949.026715,0.640654
1949.573615,0.546900
1950.073638,0.500023
1950.683041,0.609403
1951.308070,0.625029
1951.808093,0.500023
1970.215185,0.609403
1970.902717,0.687531
1971.574622,0.671906
1972.246528,0.671906
1972.840305,0.593777
1973.434083,0.593777
1979.434357,0.671906
1980.075011,0.640654
1980.746917,0.671906
1981.434449,0.687531
1988.044126,0.671906
1988.762909,0.718783
1989.450441,0.687531
1990.059844,0.609403
1990.731749,0.671906
1991.356778,0.625029
1991.981807,0.625029
1998.935250,0.765660
2103.549413,0.484397
2103.908805,0.359391
2104.283822,0.375017
2104.736968,0.453146
2105.221365,0.484397
2105.643259,0.421894
2106.080779,0.437520
2106.533925,0.453146
2106.924568,0.390643
2107.377714,0.453146
2107.815234,0.437520
2108.237128,0.421894
2108.690274,0.453146
2109.159045,0.468771
2109.580940,0.421894
2110.018460,0.437520
2110.471605,0.453146
2110.924751,0.453146
2111.346645,0.421894
2111.862294,0.515649
2112.299814,0.437520
2112.815463,0.515649
2123.269066,0.421894
2123.784715,0.515649
2124.300363,0.515649
2127.347378,0.546900
2127.878652,0.531274
2128.425552,0.546900
2128.925575,0.500023
2129.488101,0.562526
2133.410155,0.578151
2133.972681,0.562526
2134.566458,0.593777
2135.097733,0.531274
2135.691510,0.593777
2136.144655,0.453146
2148.223333,0.750034
2149.004619,0.781286
2149.739028,0.734409
2150.426559,0.687531
2151.082839,0.656280
2151.723494,0.640654
2152.317271,0.593777
2162.364606,0.703157
2163.067763,0.703157
2163.770920,0.703157
2164.395949,0.625029
2165.067854,0.671906
2165.677257,0.609403
2166.333537,0.656280
2176.568381,0.703157
2177.224661,0.656280
2177.865315,0.640654
2178.490344,0.625029
2179.068495,0.578151
2179.662272,0.593777
2180.318552,0.656280
2180.959207,0.640654
2181.615487,0.656280
2182.271767,0.656280
2182.943673,0.671906
2183.599953,0.656280
